idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
48,1623,삼성빅보너스체크카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/1623/card_img/22573/1623card.png,https://card-gorilla.com/card/detail/1623,,,,"S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 - 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다 S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 - 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다  - S-OIL 본사 지정 주유소에 한하며, S-OIL 홈페이지에서 확인 가능합니다  - 보너스포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다  - 적립액은 S-OIL 본사에서 고시하는 휘발유가 기준이며(매주 변경), 각 주유소별 유가 차이 및 유류에 따라 적립금액 차이가 발생할 수 있습니다",,,,,,,,,
49,638,신한 슈퍼SOL 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/638/card_img/32199/638card.png,https://card-gorilla.com/card/detail/638,,,,,,,"쇼핑가맹점 총 1% 포인트 적립(기본 0.3%+추가 0.7%) - 3대 할인점(이마트, 롯데마트, 홈플러스)",,,,,,
50,571,어디서나 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/571/card_img/21304/571card.png,https://card-gorilla.com/card/detail/571,,,음식점 5%포인트 적립 - 오전 11시~오후 2시 승인 건에 한하여 적용,"SK주유 L당 40원 포인트 적립  알뜰주유 L당 100원 포인트 적립  ※ SK주유/알뜰주유 1일 1회, 1회 주유급액, 10만원 한도, 통합 월 최대 1만원 ※ LPG 충전소 제외 , SK에너지 고시 휘발유가로 환산하여 제공","메가박스 현장구매, 홈페이지 예매시 5% 캐시백   * 대행업체를 통한 영화예매 시 할인제외   * 건당 2만원 이상 결제 시  Yes24, 교보문고(인터넷) 5% 캐시백   ※ 메가박스/YES24/인터넷 교보문고 회당 최대 1천원 통합 월 최대 5천원",,"전통시장 10% 캐시백 - 회당 최대 2천원, 통합 월 5천원(오프라인 이용에 한함)",,,,,,
51,346,민 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/346/card_img/20591/346card.png,https://card-gorilla.com/card/detail/346,"CU편의점 3% CU포인트 적립 - KB국민 민체크카드로 CU편의점 이용 시 제공 - 전월 이용실적 및 실적유예기간과 관계없이 서비스 제공 - 월간 통합할인한도 적용 제외 - KB국민은행 영업점에서 즉시 발급 받은 경우, 익일 오후부터 적립 가능 - 적립카드로 사용 시에는 CU멤버십 서비스가 제공되며, CU멤버십서비스에 대한 제공조건 등 기타 자세한 내용은 CU홈페이지(membership bgfretail com)를 확인하시거나 CU고객센터(1577-3663)로 문의하여주시기 바랍니다",,패스트푸드 10% 환급할인 - 건당 1만원 이상 이용 시 할인 (월 이용금액 10만원까지 할인 적용),"SK에너지 리터당 60원 환급할인 - 건당 이용금액 10만원까지 할인 (월 이용금액 30만원까지 할인 적용) - 경유·등유는 휘발유가 기준으로 환산되어 할인되며, 휘발유가는 SK에너지 본사 고시 휘발유가 기준 - 할인제외 : SK에너지 비제휴 주유소 이용금액 / LPG 이용금액 - 실적조건 : 전월 이용실적 30만원 이상 - 최초 카드발급 후 사용등록일로부터 30일간은 이용실적이 없는 경우에도 통합할인한도 5천원 이내에서 할인 제공됩니다",,"이마트·롯데마트·홈플러스 5% 환급할인 - 건당 3만원 이상 이용 시 할인 (월 이용금액 10만원까지 할인 적용) - 제공조건 : 오프라인 매장 이용금액 - 할인제외 : 온라인(홈페이지, 애플리케이션 등) 이용금액 - 실적조건 : 전월 이용실적 30만원 이상 - 최초 카드발급 후 사용등록일로부터 30일간은 이용실적이 없는 경우에도 통합할인한도 5천원 이내에서 할인 제공됩니다",,,,"이동통신요금 2,500원 환급할인 - 자동이체금액 건당 5만원 이상 시 2,500원 정액할인 (월 1회)",,,버스·지하철 5% 청구할인 - 월 이용금액 3만원까지 할인
52,2628,브라보(Bravo) 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/2628/card_img/31739/2628card.png,https://card-gorilla.com/card/detail/2628,,,[생활 Life] 모든 음식점 5% 캐시백 - 오전 11시 ~ 오후 2% 승인건에 한함,,"[문화 Life] CGV, 메가박스, 롯데시네마 15% 캐시백 - 월 2회 - 대행업체를 통한 예매 시, 할인 제외","[생활 Life] 롯데마트, 이마트, 홈플러스 5% 캐시백 - 건당 5만원 이상 결제 시, 월 2회 - 오프라인 한정 - 기업형 슈퍼마켓(이마트 에브리데이, 롯데슈퍼, 홈플러스익스프레스 등), 창고형 할인점(이마트 트레이더스, 롯데VIC마켓 등)은 제외",[건강 Life] 정관장 10% 캐시백 - 월 2회,,,,,"[문화 Life] 국내 숙박업종 15% 캐시백 - 건당 5만원 이상 결제 시, 월 1회",
53,2582,트래블제로카드,코나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2582/card_img/30129/2582card.png,https://card-gorilla.com/card/detail/2582,,,,,,,,,,,,,국내 대중교통 기능 지원 - 교통 기능 탑재된 카드 신청 시 국내 대중교통 결제 가능
54,586,어피치 스윗 체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/586/card_img/21342/586card.png,https://card-gorilla.com/card/detail/586,,"[다양한 Sweet 서비스] 스타벅스, 투썸플레이스, 커피빈 4% 할인 - 오프라인 매장 결제 시 할인 제공 - 앱 주문 및 상품권·선불카드 구매/충전 제외 (단, 스타벅스 사이렌오더는 서비스 제공) - 올원/카카오/삼성페이로 투썸플레이스, 커피빈 앱 주문·결제 시 ‘간편한 Sweet 서비스’ 제공 (‘다양한 Sweet 서비스’는 미제공) - 이용건당 1만원 이상 시 제공",,,,,,,,,,,
55,2219,able 카드 Ⅱ,KB증권,https://d1c5n4ri2guedi.cloudfront.net/card/2219/card_img/21765/2219card.png,https://card-gorilla.com/card/detail/2219,,,,"주유 시 리터당 40원 할인 - SK에너지, GS칼텍스, 현대오일뱅크, S-Oil - 이용금액 기준/할인한도     - 건당 5만원 이상 결제시 할인 적용 - 월 5천원 한도 내 할인 - 대상 주유소 통합 1일 1회 할인 적용(단, LPG충전소 제외) - SK에너지에서 고시하는 휘발유가 기준으로 주유량을 산정하여 적용(경유 및 등유는 휘발유 기준 환산 적용)",,"대형마트 이용금액의 5% 할인 - 이마트, 롯데마트, 홈플러스 - 건당 3만원 이상 결제시 할인 적용 - 월 5천원 한도 내 할인 - 대상 대형마트 통합 1일 1회 할인 적용 - 대형마트별 온라인쇼핑몰, 기업형 슈퍼마켓(이마트 에브리데이, 롯데슈퍼, 홈플러스 익스프레스 등), 임대매장 이용 시 혜택 제외","온라인쇼핑몰 이용금액의 5% 할인 - 쿠팡, 네이버쇼핑, 마켓컬리, SSG.COM, 현대Hmall, GS SHOP, Cjmall, 롯데ON, 티몬, 위메프, 11번가, G마켓, 옥션, 인터파크",,,,,,
56,351,스타체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/351/card_img/20595/351card.png,https://card-gorilla.com/card/detail/351,,,,"GS칼텍스 리터당 주중 50원, 주말 60원 환급할인 - 주유금액기준 건당 이용금액 10만원까지 할인적용(LPG제외)   * 단, 월간 30만원 이용금액까지 할인 - 환급금액은 GS칼텍스 본사 휘발유 고시가 기준이며, 각 주유소별 유가 및 유류에 따라 할인액 차이가 발생할 수 있습니다 GS칼텍스 리터당 주중 50원, 주말 60원 환급할인 - 주유금액기준 건당 이용금액 10만원까지 할인적용(LPG제외)   * 단, 월간 30만원 이용금액까지 할인 - 환급금액은 GS칼텍스 본사 휘발유 고시가 기준이며, 각 주유소별 유가 및 유류에 따라 할인액 차이가 발생할 수 있습니다   - GS칼텍스 비제휴 주유소 및 혼합판매점 이용 시 할인 적용 불가  - 최초 발급 후 사용등록일로부터 30일 까지는 월간 통합할인한도 5천원 이내에서 할인 제공됩니다","CGV 3,000원 환급할인 - 건당 7천원 이상 영화티켓 구매 시 할인 (월 2회 / 연 12회) - 제공조건 : 현장 구매 및 CGV 웹사이트(www co kr)·CGV 앱 결제 - 할인제외 : 상품권 구매 / 매점 이용금액 - 최초 발급 후 사용등록일로부터 30일 까지는 월간 통합할인한도 5천원 이내에서 할인 제공됩니다",,"G마켓·옥션 3% 환급할인 - 건당 이용금액 3만원 이상, 최대 이용금액 10만원까지 할인적용 (1회 최대 할인금액 3,000원)",,,"이동통신요금 2,500원 환급할인 - 이동통신요금 자동납부 금액 5만원 이상 시 월1회 2천5백원 정액 할인(월 1회) ",,,버스·지하철 5% 청구할인 - 교통이용금액 월 2만원까지 할인적용(최대 1천원할인) 
57,2509,에어머니 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2509/card_img/28715/2509card.png,https://card-gorilla.com/card/detail/2509,,"커피전문점 Air Money 특별적립 - 스타벅스, 투썸플레이스, 커피빈 결제 시 500원 Air Money 특별적립 - 건당 이용금액 5천원 이상 시 제공 - 전월 이용실적 30만원 이상 시 제공 - 월 10회 제공 - 백화점·할인점·아울렛·쇼핑몰·공항·호텔 등 입점매장의 경우 Air Money 특별적립 미적용 - 상품권·선불카드·기프트카드 구입 및 포인트 충전금액은 Air Money 특별적립 미적용 - 현장결제와 온라인 오더결제(스타벅스 사이렌오더, 투썸플레이스 투썸오더, 커피빈 퍼플오더)에 Air Money 특별적립 적용 ",,,,,,,,,,"여행·관광업종 Air Money 특별적립 - 숙박, 면세점, 관광여행, 레저업소 업종 이용 시 3,000원 Air Money 특별적립",
58,354,LG U+ 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/354/card_img/20597/354card.png,https://card-gorilla.com/card/detail/354,,스타벅스 10% 환급할인 - 전월실적 30만원 이상~50만원 미만: 월 2천원 할인한도 - 전월실적 50만원 이상: 월 5천원 할인한도 - 최초 카드발급후 사용등록일로부터 다음달 말일까지는 전월이용실적이 없는 경우에도 2천원 환급할인 - 제공조건 : 이용금액 건당 1만원 이상 시 할인 - 상품권 및 선불카드 구입(충전) 제외,,,"CGV 10% 환급할인 - 전월실적 30만원 이상~50만원 미만: 월 2천원 할인한도 - 전월실적 50만원 이상: 월 5천원 할인한도 - 최초 카드발급후 사용등록일로부터 다음달 말일까지는 전월이용실적이 없는 경우에도 2천원 환급할인 - 제공조건 : 이용금액 건당 1만원 이상 시 할인 - 직영 홈페이지 및 App 온라인 예매 시 할인 적용, 상품권 및 매점 이용분 제외",,,,,LG U+ 이동통신요금 자동납부 시 4~6천원 환급할인 - 전월실적 30만원 이상~50만원 미만: 월 4천원 할인한도,,,
59,343,포인트리체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/343/card_img/20588/343card.png,https://card-gorilla.com/card/detail/343,,,,"GS칼텍스 리터당 주중 50점, 주말 60점 포인트리 적립 - 주유금액기준 건당 이용금액 10만원까지 포인트리 적립(LPG제외)    * 단, 월간 30만원 이용금액까지 포인트리 적립  - 환급금액은 GS칼텍스 본사 휘발유 고시가 기준이며, 각 주유소별 유가 및 유류에 따라 추가적립액 차이가 발생 할 수 있습니다 GS칼텍스 리터당 주중 50점, 주말 60점 포인트리 적립 - 주유금액기준 건당 이용금액 10만원까지 포인트리 적립(LPG제외)    * 단, 월간 30만원 이용금액까지 포인트리 적립  - 환급금액은 GS칼텍스 본사 휘발유 고시가 기준이며, 각 주유소별 유가 및 유류에 따라 추가적립액 차이가 발생 할 수 있습니다   - GS칼텍스 비제휴 주유소 및 혼합판매점 이용 시 적립 불가 - 최초 발급 후 사용등록일로부터 30일 까지는 월간 통합적립한도 5천점 이내에서 적립 제공됩니다","CGV 3,000원 포인트리 적립 - 건당 이용금액 7천원이상 영화티켓 구매 시 포인트리 적립 (월2회, 연간 12회 제공)  - 제공조건 : 현장 구매 및 CGV 웹사이트(www co kr)·CGV 앱 결제 - 적립제외 : 상품권 구매 / 매점 이용금액 - 최초 발급 후 사용등록일로부터 30일 까지는 월간 통합적립한도 5천점 이내에서 적립 제공됩니다",,"G마켓·옥션 3% 포인트리 적립 - 건당 이용금액 3만원이상 시, 최대 이용금액 10만원까지 포인트리 적립 (1회 최대 3,000점 적립)",,,"이동통신요금 2,500점 포인트리 적립 - 이동통신요금 자동이체 금액 5만원이상시 2,500점 정액적립 (월 1회)",,,대중교통(전국 버스·지하철) 5% 포인트리 적립 - 교통이용금액 월 2만원까지 적립적용(최대 1천점 적립) 
60,378,VIVA+ 체크카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/378/card_img/20878/378card.jpg,https://card-gorilla.com/card/detail/378,,,"Lunch Time 캐쉬백 서비스 - 평일 오전 11시~ 오후 2시 사이에 국내일반음식점(한식/중식/양식/일식 등), 커피, 편의점 업종에서 건당 5천원 이상 결제 시 해당 결제 금액의 7% 캐쉬백",,,,,,,,,,
61,754,국민행복 삼성체크카드 V2,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/754/card_img/28067/754card.png,https://card-gorilla.com/card/detail/754,,,,,,,쇼핑 2% 캐시백 - 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 2% 결제일할인,,,,,,
62,278,FANtastic S 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/278/card_img/20500/278card.png,https://card-gorilla.com/card/detail/278,"편의점(CU) 10% 캐시백 - 일 1회, 월 4회 제공(건당 최대 2,000원 캐시백) - 승인금액 건당 1만원 이상인 경우 캐시백 적용","커피(스타벅스) 10% 캐시백 - 일 1회, 월 4회 제공(건당 최대 2,000원 캐시백) - 승인금액 건당 1만원 이상인 경우 캐시백 적용   * 백화점, 할인점, 면세점, 공항 등에 입점된 매장은 해당 서비스가 제공되지 않을 수 있으며, 상품권 및 선불카드 구입/충전 건은 할인 적용되지 않습니다",,,,,,,,,,,
63,393,삼성체크카드 & POINT,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/393/card_img/28056/393card.png,https://card-gorilla.com/card/detail/393,,,,,"CGV 온라인예매 3,000원 캐시백 - CGV 홈페이지 및 스마트폰 App을 통해 5,000원 이상 결제 시 3,000원 캐시백 - 삼성카드 접수 기준 다음 날 결제계좌로 캐시백 - 일 1회, 연 3회 제공 - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 다음의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공: 삼성카드 신규 회원 / 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우  유의사항 - 예매 대행사이트 이용 시 캐시백이 적용되지 않습니다  - 삼성카드의 다른 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다   CGV 현장결제 시 3,000원 현장할인 - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 다음의 경우, 발급월+2개월간 1회 제공: 삼성카드 신규 회원 / 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우 - 통합 일 1회, 연 3회 제공 - 연 기준 : 1",,,,,,,,
64,2216,미래에셋증권 체크카드(할인 2),미래에셋증권,https://d1c5n4ri2guedi.cloudfront.net/card/2216/card_img/21769/2216card.png,https://card-gorilla.com/card/detail/2216,"편의점 10% 할인 - 월 최대 할인액 1만원 , 월 최대 4회적용, 건당 5000원 이상 - CU, GS25, 7ELEVEN, MINI STOP - 지정 제휴처에 한하며 커피, 편의점, 마트의 경우 오프라인 매장 사용시에만 적용, 온라인 매장 사용시 미적용  대형마트 10% 할인 - 월 최대 할인액 1만원 , 월 최대 4회적용, 건당 5000원 이상 - 이마트, 롯데마트, 홈플러스 - 지정 제휴처에 한하며 커피, 편의점, 마트의 경우 오프라인 매장 사용시에만 적용, 온라인 매장 사용시 미적용","커피전문점 10% 할인 - 월 최대 할인액 1만원 , 월 최대 4회적용, 건당 5000원 이상 - 스타벅스, 카페베네, 커피빈, 엔제리너스, 할리스, 투썸플레이스, 탐앤탐스 - 지정 제휴처에 한하며 커피, 편의점, 마트의 경우 오프라인 매장 사용시에만 적용, 온라인 매장 사용시 미적용",,,,,,,,,,,
65,2218,NAMUH 체크카드,NH투자증권,https://d1c5n4ri2guedi.cloudfront.net/card/2218/card_img/21767/2218card.png,https://card-gorilla.com/card/detail/2218,"편의점 10% 할인 - CU, GS25, 세븐일레븐, 미니스톱 - 월 4회, 회당 이용금액 5천원 이상 시 제공","커피 10% 할인 - 스타벅스, 커피빈, 파스쿠찌, 엔제리너스, 할리스, 탐앤탐스, 투썸플레이스, 카페베네, 드롭탑, 달콤커피 - 월 4회, 회당 이용금액 5천원 이상 시 제공",,,,,,,,,,,
66,573,다드림 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/573/card_img/21306/573card.png,https://card-gorilla.com/card/detail/573,,,,,,,,,,"우체국 알뜰폰 통신료 10% 우체국 포인트 적립 - 전월실적 10만원 이상 시(통신료 제외) 월 최대 2,000포인트 적립",,,
67,2400,밥바라밥 페이북머니 체크카드,BC 바로카드,https://d1c5n4ri2guedi.cloudfront.net/card/2400/card_img/26209/2400card.png,https://card-gorilla.com/card/detail/2400,,,종일커피/점심식사/저녁간식 페이북머니 8% 적립 - 3대 카테고리 결제 시 8% 페이북머니 적립,,,,,,,,,,
68,2745,더담은 체크카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2745/card_img/36739/2745card.png,https://card-gorilla.com/card/detail/2745,"GS25, CU, 세븐일레븐, 이마트24 결제 시 500원 할인캐시백 - 이용금액 건당 5천원 이상 시 적용 - 전월 이용실적 50만원 이상 시 제공 (통합할인한도 적용) - 월 3회 한도 - 백화점 · 할인점 · 아울렛 · 쇼핑몰 · 공항 · 호텔 등 입점매장의 경우 할인캐시백이 적용되지 않을 수 있습니다",,음식점 업종 결제 시 1천원 할인캐시백 - 이용금액 건당 2만원 이상 시 적용,,,,대상가맹점 결제 시 1천원 할인 서비스 구분 대상 가맹점,,대상가맹점 결제 시 2천원 할인 구분 소구분 대상 가맹점,,,,
69,2170,부자되세요 더마일리지카드,제주은행,https://d1c5n4ri2guedi.cloudfront.net/card/2170/card_img/21817/2170card.gif,https://card-gorilla.com/card/detail/2170,,,"패밀리레스토랑(VIPS) 20% 청구 할인  - 일 1회, 월2회 제공",,"영화관 최대 3천원 청구 할인  - CGV, 메가박스, 롯데시네마  - 월 1회, 연 6회 제공  - 1만원 이하 결제시 1,500원, 1만원 초과 결제시 3천원 할인",,"5개 온라인몰 5% 청구 할인  - SSG닷컴, 롯데ON, 엘롯데, AK몰, 갤러리아몰",,,이동통신요금 3% 청구 할인  - 이동통신요금 5만원 이상 자동 이체시 할인 적용,,,
70,303,GS칼텍스 신한카드 경차사랑 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/303/card_img/20526/303card.png,https://card-gorilla.com/card/detail/303,,,,"GS칼텍스 주유할인 서비스 - 휘발유/경유 : 리터당 30원 할인 - LPG : 리터당 15원 할인 - GS칼텍스 휘발유/LPG 고시가 기준 - 1일 2회, 최대 10만원 이하 주유금액, 월 최대 주유금액 25만원 한도 - 주유 할인금액은 카드 신청 시 선택한 결제일에 캐시백됩니다 GS칼텍스 주유할인 서비스 - 휘발유/경유 : 리터당 30원 할인 - LPG : 리터당 15원 할인 - GS칼텍스 휘발유/LPG 고시가 기준 - 1일 2회, 최대 10만원 이하 주유금액, 월 최대 주유금액 25만원 한도 - 주유 할인금액은 카드 신청 시 선택한 결제일에 캐시백됩니다  - 주유할인은 GS칼텍스 고시유가를 기준으로 주유량(리터)을 산정하여 제공합니다  - 주유할인은 GS칼텍스 고시유가를 기준으로 주유량(리터)을 산정하여 제공합니다   [유류세 환급 및 주유할인액 산정방법] - 경차사랑 신용카드로 전월실적 30만원 이상 충족 시, 서울지역에 위치한, GS칼텍스 주유소에서 4만원 주유 시, 실제부담금액은?   * (서울지역 기준유가:1,480원/ℓ, GS칼텍스 기준유가:1,500/ℓ) 유류세 환급 (원단위 이하 절사) - 사용리터(40,000÷1,480원/ℓ)=27   [유류세 환급 및 주유할인액 산정방법] - 경차사랑 신용카드로 전월실적 30만원 이상 충족 시, 서울지역에 위치한, GS칼텍스 주유소에서 4만원 주유 시, 실제부담금액은?   * (서울지역 기준유가:1,480원/ℓ, GS칼텍스 기준유가:1,500/ℓ) 유류세 환급 (원단위 이하 절사) - 사용리터(40,000÷1,480원/ℓ)=27 02ℓ×리터당 250원 할인 = 6,750원 GS칼텍스 주유할인 (카드대금 청구할인) - 사용리터(40,000÷1,500원/ℓ)=26",,,,,,,경차사랑 유류세 환급 카드란? - 2008.5.1부터 1000cc미만 경차 이용자가 주유소 또는 충전소에서 유류를 구입할 경우 유류세 일부를 환급해 주는 제도가 시행 중입니다.,,
71,497,NEW농촌사랑체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/497/card_img/21186/497card.png,https://card-gorilla.com/card/detail/497,,,,"[Auto Pack] GS칼텍스 L당 40원 주유할인(LPG제외) - 1회 10만원, 1일 2회, 월 6회 - GS칼텍스 이용금액을 제외한 전월 1일부터 말일까지 국내 · 외 이용금액 20만원 이상 시 제공   * 경유, 등유는 휘발유가로 환산적용/할인 기준가는 GS칼텍스 공시휘발유가 적용   * 할인금액은 매출표 접수일 익영업일에 결제 계좌입금  NH포인트적립 - 국내 전 가맹점 이용액의 0",,,,,,,,,
72,392,국민행복 삼성체크카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/392/card_img/28055/392card.png,https://card-gorilla.com/card/detail/392,,"스타벅스 1만원 이상 결제 시 1,000원 결제일할인(청구할인) - 통합 월 1회, 연 5회 제공 - 상품권 구매 및 충전식 선불카드 충전은 제외됩니다",,,"CGV 1,500원·무비존 3,000원 현장할인 - CGV: 현장결제 시 1,500원 현장할인 / 일 1회, 월 5회, 연 6회 - 무비존: 삼성카드 홈페이지 내 카드 혜택에서 예매 시 현장할인 (8,500원 이하 결제 시 1,500원 할인 / 8,500원 초과 결제 시 3,000원 할인) / 일 1회, 월 5회, 연 12회 - CGV와 무비존 통합 연 12회 제공  이용조건 - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 다음의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공: 삼성카드 신규 회원 / 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우 - 통합 일 1회, 월 5회, 연 12회 제공 - 연 기준 : 1 1~12 31  전국 메가박스 현장에서 티켓 구매 시 1,500원 결제일할인(청구할인) - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 다음의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공: 삼성카드 신규 회원 / 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우 - 일 1회, 월 5회, 연 12회 제공  유의사항 - 예매 대행 사이트 이용 시 할인이 적용되지 않습니다","이마트 맘키즈 서비스 - 이마트 맘키즈 클럽 간편 가입 및 가입 시 전용 상품 5%~50% 현장할인 - 이용방법: 이마트 상품권샵, SSG ssg com)에서 자녀 성명 및 생년월일을 입력하여 가입 후 이용 - 제휴사의 사정으로 변경될 수 있으며, 자세한 내용은 이마트 맘키즈 클럽 홈페이지에서 확인 바랍니다",신세계백화점 5% 할인 - 신세계백화점 5% 전자할인쿠폰 제공,,,,,,
73,294,신한카드 S-Line 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/294/card_img/20517/294card.png,https://card-gorilla.com/card/detail/294,,,요식업종 이용금액의 5% 할인 - 캐시백 할인,,,,홈쇼핑 이용금액의 5% 할인 - 캐시백 할인,,,,,,"버스, 지하철 이용금액의 5% 할인 (후불교통 카드 선택 시) - 캐시백 할인"
74,575,라이프+플러스 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/575/card_img/21312/575card.png,https://card-gorilla.com/card/detail/575,"[국내 서비스] 대형마트 10% - 이마트, 롯데마트, 홈플러스, 농협하나로마트 / 클럽   * 건당 이용금액 3만원 이상 시 월 2회 제공, 오프라인 한정  편의점 10% - GS25, CU, 이마트24   * 월 2회 제공",,,,,,[국내 서비스] 온라인 쇼핑 10%,,,,,,
75,282,신세계 신한카드 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/282/card_img/20504/282card.png,https://card-gorilla.com/card/detail/282,,"스타벅스 사이즈업 지원 캐시백 - 스타벅스 승인건당 5백원 할인  - 일 1회, 월 3회 ※ 상기 서비스는 전월 실적기준에 상관없이 적용 됩니다",,,,,,,,,,,
76,391,신한카드 하이패스(전용) 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/391/card_img/20890/391card.png,https://card-gorilla.com/card/detail/391,,,,,,,,,,,하이패스 체크카드 서비스  * 상세내용은 도로공사 홈페이지(www.ex.co.kr)를 참고하시기 바랍니다.,,
77,2637,카카오페이 신한 라이언 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2637/card_img/31886/2637card.png,https://card-gorilla.com/card/detail/2637,,,,,,,,,,,,,대중교통 이용금액에 5% 카카오페이포인트 적립(버스/지하철) - 전월 이용금액 30만원 이상 시 제공됩니다.
78,2215,LUNCH 체크카드,SK증권,https://d1c5n4ri2guedi.cloudfront.net/card/2215/card_img/21770/2215card.png,https://card-gorilla.com/card/detail/2215,"편의점할인 10%(월10회) - CU, 올리브영, GS25, 세븐일레븐, 왓슨스, 미니스톱 - 5,000원 이상 승인 건에 한함, 건당최대할인금액 2,000원 - 할인시간: 점심시간 AM 11:00 ~ PM 2:00","커피할인 10%(월10회) - 스타벅스, 카페베네, 투썸플레이스, 할리스커피, 엔젤리너스, 탐앤탐스 - 할인시간: 점심시간 AM 11:00 ~ PM 2:00",점심할인 10%(월10회) - 일반한식/갈비전문점/한정식/일식회집/중국음식/서양음식/스넥/위탁급식업,,,,,,,,,,
79,2147,위클리 VISA 롯데체크카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2147/card_img/21829/2147card.jpg,https://card-gorilla.com/card/detail/2147,,,T.G.I.FRiDAY'S 10% 현장할인 (주류제외) - 일 1회 결제금액 20만원 (할인한도 2만원)까지 적용,,"롯데시네마 관람권 1,500원 환급 할인 (일 1회, 월 5회, 연 12회) - 서비스의 실적 및 횟수 제한은 본인, 가족카드 및 복수카드 합산 적용됩니다",,롯데백화점 5% 할인 e-쿠폰 - 쿠폰 발행월 직전 6개월간 롯데백화점에서 30만원 이상 롯데카드 사용회원에 한하여 매월 1일 2매 제공 (쿠폰 발행월 말일까지 사용 가능),,,,,,
80,441,일상의 기쁨카드(체크),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/441/card_img/20947/441card.png,https://card-gorilla.com/card/detail/441,"GS25, CU, 세븐일레븐 5% 할인 - 올리브영과 통합하여 1일 1회, 월 2회, 1회 이용금액 1만원 한도","주요 커피전문점 10% 할인 - 스타벅스, 커피빈, 카페베네, 탐앤탐스, 엔제리너스, 투썸플레이스, 할리스, 달",,,"CGV, 롯데시네마, 메가박스 4천원 할인 - 현장 및 온라인 예매 시 - 통합 월 1회, 연 12회, 건당 1만원 이상 결제 시 - 예매 대행 사이트를 통한 예매 시 할인 제외",,,,,,,,"버스, 지하철 이용건당 100원 할인 - 후불교통카드로 이용한 건에 한함"
