idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
99,2472,SKT-현대카드M Edition3(라이트할부형2.0),현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/2472/card_img/28299/2472card.png,https://card-gorilla.com/card/detail/2472,,,,,,,,,,"SKT 라이트할부 이용 시 최대 2만 5천원 할인 혜택 - SKT 상품 또는 서비스 구매 시 구매금액을 24개월 할부로 이용하고, 이후 할부 이자율이 포함된 금액을 원금균등상환 방식으로 상환하는 서비스",,,
100,659,taptap SHOPPING,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/659/card_img/27716/659card.png,https://card-gorilla.com/card/detail/659,,,,,,,할인점·백화점·프리미엄 아울렛·면세점·슈퍼마켓 5% 결제일할인(청구할인) 대상점,,,,,,
101,591,카카오뱅크 KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/591/card_img/21348/591card.png,https://card-gorilla.com/card/detail/591,"[BASIC 할인 혜택] 편의점 3천원 할인 - 대상 가맹점: CU, GS25 - 1만원 이상 결제 시, 건당 3천원 할인",,[BASIC 할인 혜택] 커피·제과·패스트푸드 3천원 할인,,"[BASIC 할인 혜택] 영화·배달앱 3천원 할인 - 대상 가맹점: CGV, 롯데시네마, 배달의민족, 마켓컬리 - 1만원 이상 결제 시, 건당 3천원 할인",,,,,,,[SPECIAL 할인 혜택] 숙박앱 5천원 할인,
102,72,트레이더스신세계 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/72/card_img/27714/72card.png,https://card-gorilla.com/card/detail/72,,"커피전문점 5% 결제일할인(청구할인) 대상점 커피전문점: 스타벅스, 투썸플레이스, 카페베네, 탐앤탐스, 커피빈, 엔제리너스, 할리스커피, 파스쿠찌, 아티제, 폴 바셋  이용조건 - 할인한도 : 통합 월 5,000원 - 전월 이용금액 40만원 이상 시 제공 - 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 혜택이 제공됩니다   할인 제외 대상건 - 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 오프라인 일반 결제건에 한하며, 백화점, 할인점, 쇼핑몰 내 임대매장은 제외됩니다  - 스타벅스의 경우, 사이렌오더 결제건도 혜택이 제공됩니다",,,,,- 신세계백화점 5% 전자할인쿠폰 제공 - 신세계백화점 무료주차권 제공,업종 할인 대상점 전월 이용금액대별 통합 월 할인한도,학원·서점·학습지·인터넷강의 5% 결제일할인(청구할인) 대상점,이동통신 5% 결제일할인(청구할인) 대상점,,,
103,912,Easy shopping 티타늄카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/912/card_img/21632/912card.png,https://card-gorilla.com/card/detail/912,,,,,,,"온라인쇼핑몰, 대형마트, 소셜커머스, 백화점 10% 포인트리 적립 - 온라인쇼핑몰: 11번가, 옥션, G마켓",,,,,,
104,712,신한카드 국민행복,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/712/card_img/22186/712card.png,https://card-gorilla.com/card/detail/712,,,,,,,"쿠팡, SSG닷컴, 롯데ON, 11번가, G마켓 5% 결제일 할인 - 통합 월 2회, 건당 최대 5천원 할인","병원/약국/산후조리원 5% 결제일 할인 - 통합 월 2회, 건당 최대 5천원 할인","어린이집/유치원 中 부모부담금, 학원, 인터넷서점 (YES24, 알라딘, 교보문고) 10% 결제일 할인 - 통합 월 2회, 건당 최대 5천원 할인",,,,
105,421,현대카드M-경차전용카드(유류세 환급),현대카드,https://d1c5n4ri2guedi.cloudfront.net/card/421/card_img/20919/421card.png,https://card-gorilla.com/card/detail/421,,,,"주유 할인 서비스 현대오일뱅크/SK에너지에서 주유 시 리터당 200원·400원 청구 할인 모든 충전소(LPG) 이용 시 리터당 100원·200원 청구 할인 전월 이용금액 현대오일뱅크/SK에너지 충전소 청구 할인금액 월간한도 청구 할인금액 월간한도 30만 ~ 70만원 미만 200원 2만원 100원 1만 5천원 70만원 이상 400원 3만원 200원 2만원 - 유류비 결제금액 기준 1회 6만원, 1일 12만원 한도 내 청구 할인 적용 - 주유 할인서비스는 최초 신청 유종에 한해 제공되며, 그 외 유종 청구 할인 불가 - 월간한도는 유류 판매사 브랜드 구분 없이 전월 이용금액에 따라 차등 적용  주유 할인 서비스 유의사항 실적기준 - 전월 이용금액은 전월 1일부터 말일까지의 일시불 및 할부금액   * 할부 이용금액의 경우, 할부 개월 수와 상관없이 이용 월 실적으로 합산(분할 적용 불가)   * 신규 발급 시 발급월 포함 2개월간 전월 이용금액 조건 없이 30만원 이상 실적 구간의 서비스를 제공하며, 70만원 이상 시부터 해당 실적 구간 서비스 제공 실적 제외 - 장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자, 지방세·국세 등 세금 납부액, 도시가스요금, 대학·대학원 등록금 납부 결제 건, 자동납부서비스 이용수수료, 당사의 모든 할인서비스 및 무이자할부 이용금액   * 모든 가맹점은 현대카드 가맹점 등록 기준으로 적용 청구 - 청구 할인은 전월 이용금액에 따라 할인 적용된 금액으로 청구 기타 기준 - 현대오일뱅크, SK에너지 공시 기준 유가 적용하여 할인 (경유는 휘발유 기준으로 환산 후 할인) - LPG는 한국석유공사 공시 전국 리터당 평균 단가 기준 적용하여 할인 - LPG 기준 단가는 한국석유공사 홈페이지(www",,,,,,,,,
106,18,신한카드 Shopping,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/18/card_img/20100/18card.png,https://card-gorilla.com/card/detail/18,,,맛있는 제휴 10% 할인서비스 - 마켓컬리 10% 할인,,,,"[쇼핑 할인] 오프라인 쇼핑(백화점, 프리미엄 아울렛, 마트, 창고형 할인매장) 10% 할인 구분",,,,,,
107,1286,The CJ KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/1286/card_img/21020/1286card.png,https://card-gorilla.com/card/detail/1286,,,CJ푸드빌 10~20% 현장할인 - CJ푸드빌 이용 시 10~20% 현장할인 및 2% CJ적립금 적립 ,,"CGV 2~6천원 청구할인 - CGV 영화티켓 예매 및 구입 시 2천원~6천원 청구할인 - 일 1회, 연 12회 (가족회원 이용분 포함) - 동일 제휴카드 2개 이상 소지 시 중복 적용 불가 - 회원별 직전 3개월 간 월평균 결제(회수)실적에 따라 차등 할인 - 횟수 제한은 예매일(승인 시점) 기준 - 회원별 직전 3개월 월평균 결제(회수)실적 30만원 미만 시: 영화티켓 예매 및 구입금액 2,000원 청구할인 - 회원별 직전 3개월 월평균 결제(회수)실적 30만원 이상 시: 영화티켓 예매 및 구입금액 8,500원 미만 시 2,000원 청구할인 / 8,500원 이상 시 6,000원 청구할인 - 최초 카드 사용등록일로부터 120일 동안은 실적 미달 시에도 3,000원/6,000원 할인(단, 본인회원(가족회원 제외)으로 최초 신규 발급 시 1회에 한하며, 기존 The CJ KB국민카드 해지 후 재발급 등은 실적에 따라 할인 서비스 제공) - '서비스 승인 월 직전 3개월간 월평균 결제(회수)실적 30만원 이상 회원'이란   * 영화 예매일(관람일 아님)이 5월 28일인 경우 2월~4월 카드대금 결제(회수)금액(카드 이용금액 아님)의 합계가 90만원 이상인 고객을 뜻함 - 결제(회수)실적 제외대상 : 각종 수수료(할부수수료, 단기카드대출(현금서비스) 이용수수료 등), 연회비, 장기카드대출(카드론), 이자, 연체료, 정부지원금",,"CJ오쇼핑, CJmall 5% 청구할인 - CJ오쇼핑 (TV방송, 카탈로그), CJmall 5% 청구할인",,,,,,
108,889,신한카드 집,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/889/card_img/21652/889card.png,https://card-gorilla.com/card/detail/889,,,,,,"3대 마트 할인 - 3대 마트 이용금액의 1% 결제일 할인   * 이마트, 롯데마트, 홈플러스 이용 시 할인 제공 - 집카드로 전월 30만원 이상 사용 시 서비스가 제공됩니다 3대 마트 할인 - 3대 마트 이용금액의 1% 결제일 할인   * 이마트, 롯데마트, 홈플러스 이용 시 할인 제공 - 집카드로 전월 30만원 이상 사용 시 서비스가 제공됩니다  - 기업형 슈퍼마켓(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼) 및 상품권 구매금액은 제외됩니다",,병원·약국 할인 - 병원·약국 이용금액의 1% 결제일 할인,교육료 할인 - 교육료 이용금액의 1% 할인,"신한 집카드 중 생활 할인카드 발급 시 제공되는 특화 서비스 - 통신 및 인터넷, 보안업체 요금 자동이체 시 결제일 할인서비스 제공",,,
109,2539,MY S-OIL 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2539/card_img/29505/2539card.png,https://card-gorilla.com/card/detail/2539,,"스타벅스 드라이브스루 30% 결제일할인 - 서비스 안내: 스타벅스 드라이브 스루 매장에서 MY DT Pass를 통해 결제 시 30% 결제일할인 - 대상점: 스타벅스 DT(드라이브 스루) 매장 - 월 할인한도: 5,000원 - 전월 이용금액 30만원 이상 시 제공 - 발급월 +1개월까지는 전월 이용금액 30만원 미만 시에도 제공 - 할인 제외 대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금 결제건  유의사항 - 스타벅스 앱 'MY DT Pass' 결제 수단에 MY S-OIL 삼성카드를 등록한 경우에 한함   *차량 소유주와 카드 명의자가 동일한 경우에 한해 등록 가능(공동 명의자 중 후순위, 법인 차량은 등록 불가) - 삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용 - 할인 혜택은 승인일 기준으로 적용 - 전월 이용금액 산정은 승인일 기준으로 적용",,"S-OIL 주유 10% 결제일할인 - 서비스안내: S-OIL에서 주유 시 10% 결제일 할인 - 할인기준: 전월 이용금액대별 월 할인한도   *전월 이용금액 30만원 이상 시, 월 할인 한도 15,000원   *전월 이용금액 70만원 이상 시, 월 할인 한도 30,000원 - 일 1회, 1회당 주유금액 10만원까지 제공 - 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상~70만원 미만 - 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 30만원 이상 ~ 70만원 미만 실적구간 혜택 제공(전월 이용금액 70만원 이상 시에는 해당 실적구간 혜택 제공) - 할인 제외대상: 무이자할부 이용금액, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 가맹점 의약품/유류 구매한도 대금결제건  S-OIL 포인트적립서비스 - 서비스 안내: S-OIL 포인트 적립 서비스 - 이용 조건: S-OIL 포인트 적립 및 사용에 관한 자세한 내용은 S-OIL 보너스카드 홈페이지(www s-oilbonus com), MY S-OIL 앱, S-OIL 고객센터(1644-5151)를 통해 확인  유의사항 - LPG 충전소 제외 - 삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용 - 할인 혜택은 승인일 기준으로 적용 - 전월 이용금액 산정은 승인일 기준으로 적용",,,,,,,고속도로 통행료 10% 결제일할인 - 서비스안내: 고속도로 통행료 10% 결제일할인,,
110,184,NH20 해봄카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/184/card_img/20401/184card.png,https://card-gorilla.com/card/detail/184,"GS25 5% 청구할인 - 건당 이용금액 1만원 이상 시 - 단, 가두매장에 한하며, 백화점, 할인점, 쇼핑몰 내 입점매장은 할인서비스가 제외될 수 있음","커피 30% 청구할인 - 스타벅스, 이디야 - 건당 이용금액 1만원 이상 시 (월 최대 5,000원 할인) - 스타벅스는 사이렌 오더 결제건도 할인 혜택 적용 - 백화점, 할인점, 쇼핑몰 내 입점매장은 할인서비스가 제외될 수 있음",,"주유 5% 청구할인 - SK에너지, 농협주유소   * 충전소 제외 - 건당 이용금액 3만원 이상 시","CGV 온라인 예매 (홈페이지, 모바일앱) 2,000원 청구할인 - 1만원 이상 결제 시 (월 1회)",,"온라인 쇼핑몰 10% 청구할인 - G마켓, 옥션, 인터파크, 11번가, 농협몰",,,"이동통신 자동납부 4,000원 청구할인 - SK텔레콤, KT, LGU+",,,대중교통(버스/지하철) 10% 청구할인 - 각 교통사업자별 월 이용금액이 2만원 이상 시
111,592,카카오뱅크 삼성카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/592/card_img/28060/592card.png,https://card-gorilla.com/card/detail/592,"마트 - 이마트, 이마트 트레이더스, 롯데마트, 홈플러스 1% 할인  슈퍼마켓 - 이마트 에브리데이, GS THE FRESH(구 GS수퍼마켓), 롯데슈퍼, 홈플러스 익스프레스 1% 할인  편의점 - CU, GS25, 세븐일레븐, 미니스톱, 이마트24 1% 할인  할인 가맹점 제외 대상 안내 - 무이자할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액 - 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 - 초·중·고등학교 학교납입금, 대학 등록금 - 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금 - 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매, 문자알림서비스, 스마트오토서비스 이용금액, 부동산 임대료  유의사항 1",,,,"스트리밍 - 넷플릭스, 웨이브, 멜론 20% 할인 (건당 6천원 이상 결제 시)  영화 - CGV, 롯데시네마 5천원 할인 (영화티켓 1만 2천원 이상 결제 시, 월 1회 제공)  이용조건 - 전월 이용금액 50만원 이상 이용 시 제공 - 분류별 월 최대 5천원씩 할인  유의사항 1",,,,,,,,
112,1032,후불하이패스 카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/1032/card_img/21503/1032card.png,https://card-gorilla.com/card/detail/1032,,,,,,,,,,,후불하이패스 란? - 하나 후불하이패스는 신용카드 기능이 없는 후불하이패스 전용카드입니다.,,
113,2364,iD MOVE카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2364/card_img/28097/2364card.png,https://card-gorilla.com/card/detail/2364,,"커피전문점·편의점 10% 결제일할인  대상점 - 커피전문점: 스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀 - 편의점: CU, GS 25, 세븐일레븐, 미니스톱, 이마트24  전월 이용금액대별 통합 월 할인한도 - 40만원 이상: 3,000원 - 80만원 이상: 6,000원  이용조건 - 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 40만원 이상~80만원 미만 실적구간 혜택 제공(전월 이용금액 80만원 이상 시에는 해당 실적구간 혜택 제공)  할인 제외 대상 - 무이자할부 이용금액 - 삼성카드 할인이 적용된 일시불 및 할부 이용금액 - 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건  유의사항 - 오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오더 결제건도 혜택 제공) - 삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용 - 할인 혜택은 승인일 기준으로 적용 - 전월 이용금액 산정은 승인일 기준으로 적용",,,,,,,,이동통신·스트리밍 10% 결제일할인 ,,,대중교통·택시 10% 결제일할인 
114,2634,디지로카 Monaco,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2634/card_img/31799/2634card.png,https://card-gorilla.com/card/detail/2634,,,,,,,"온라인 쇼핑 최대 5% 결제일 할인 - 온라인 쇼핑 이용 시 2%, 멤버십 이용 시 추가 3%",,,"SKT, KT, LG U+ 5% 결제일 할인 - 지난 달 1일 ~ 말일까지 100만원 이상 이용 시 혜택이 제공됩니다.",,,
115,2447,원더카드 LIVING,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2447/card_img/27742/2447card.png,https://card-gorilla.com/card/detail/2447,,"커피 10% 할인 - 할인 대상: 스타벅스, 커피빈, 이디야, 폴바셋, 투썸플레이스, 블루보틀 할인율 실적기준 할인한도 10% 지난달 실적 40만원 이상 80만원 미만 8,000 지난달 실적 80만원 이상 120만원 미만 12,000 지난달 실적 120만원 이상 15,000 ※ 대형시설물 입점점포 및 임대매장(백화점, 할인점, 아울렛, 쇼핑몰, 휴게소, 공항, 호텔, 리조트, 역사, 마트)은 서비스에서 제외됩니다",,"주유/LPG충전 10% 할인 - 할인 대상: SK에너지, GS칼텍스, S-Oil, 현대오일뱅크, 알뜰주유소 할인율 실적기준 할인한도 10% 지난달 실적 40만원 이상 80만원 미만 4,000 지난달 실적 80만원 이상 120만원 미만 8,000 지난달 실적 120만원 이상 12,000 ※ 오프라인으로 주유하는 결제에 한하여 서비스가 제공됩니다",,,,"병원/약국 10% 할인 - 할인 대상: 종합병원, 일반병원, 한방병원, 요양병원, 치과, 내과, 신경정신과, 외과, 성형외과, 산부인과, 안과, 이비인후과, 피부과, 소아과, 정형외과, 한의원, 한약방, 요양·보육·복지시설, 기타의료업, 약국",,,,,
116,2474,T-economy KB국민카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2474/card_img/28412/2474card.png,https://card-gorilla.com/card/detail/2474,,,,,,,,,,"SKT 통신요금 자동이체 시 전월 실적에 따라 청구 할인 - 전월 이용실적 30만원 이상 시(1구간): 월 할인금액(한도) 12,000원",,,
117,477,신한카드 Deep Taking,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/477/card_img/21167/477card.png,https://card-gorilla.com/card/detail/477,,,"[Making 10 서비스 - 푸드영역] 커피전문점 스타벅스(사이렌오더 포함), 커피빈, 엔제리너스, 투썸플레이스, 폴바셋, 이디야",,,,"[Making 10 서비스 - 쇼핑영역] 백화점 신세계백화점, 롯데백화점, 현대백화점",,,,,,
118,248,#tag1카드 Navy,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/248/card_img/20475/248card.png,https://card-gorilla.com/card/detail/248,,,,,,"우대PLUS서비스 - 연속사용 우대 조건 달성 시 서비스 제공되며, 우대 조건 미달성 시 서비스 미제공  대형마트 할인: 이마트, 홈플러스, 롯데마트 이용 시 청구할인 - 일반: 서비스 미제공 - 우대: 5% 할인 (월 5천원 할인한도) - 전월실적 40만원 이상 시 할인 제공 - 서비스 제외 대상 : 마트 내 임대매장 이용금액, SSM 및 편의점(이마트 에브리데이, 이마트노브랜드, 이마트24, 홈플러스 익스프레스, 롯데슈퍼 등)이용금액,상품권/선불카드/기프트카드 구입 및 충전금액  외식 할인 : VIPS, 아웃백, TGIF 이용 시 청구할인 - 일반: 서비스 미제공 - 우대: 10% 할인 (월 1만원 할인한도) - 전월실적 40만원 이상 시 할인 제공 - 서비스 제외 대상 : 온라인 결제금액, 백화점/할인점/아울렛/쇼핑몰/공항/호텔/리조트/철도역사 입점점포 이용금액, 상품권/선불카드/기프트카드 구입 및 충전금액",,,,,,,
119,2681,K-패스 하나 신용카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2681/card_img/33461/2681card.png,https://card-gorilla.com/card/detail/2681,,"스타벅스/커피빈 10% 청구할인 (월 5천원) 대상가맹점 할인율 지난달 실적별 할인한도 50만원 이상 스타벅스, 커피빈 10% 월 5천원 - 국내 가맹점 이용 건에 한해 청구할인 서비스 제공 - 대형시설물 입점점포(백화점, 할인점, 아울렛, 쇼핑몰, 휴게소, 호텔, 리조트, 공항, 역사) 및 임대매장은 서비스에서 제외 - 배달앱 등을 통한 주문 결제와 상품권 구입, 선불카드(선불전자 지급수단) 충전은 서비스에서 제외",,,,,,,,,,,"버스/지하철 10% 청구할인 (월 1만원, 월 2만원) 대상가맹점 할인율 지난달 실적별 할인한도"
120,2504,팟(pod) 카드,BNK부산은행,https://d1c5n4ri2guedi.cloudfront.net/card/2504/card_img/28652/2504card.png,https://card-gorilla.com/card/detail/2504,"GS25, CU, 세븐일레븐, 이마트24에서 10% 할인 - 월 3회, 10% 할인 - 서비스 월간 통합 할인 한도   * 전월 이용실적 40만원 이상 시, 2만원 할인   * 전월 이용실적 80만원 이상 시, 4만원 할인 - 전월 실적 제외 업종 : 해외매출, 제세공과금, 초중고 학교납입금(등록금 및 교육경비), 아파트관리비, 도시가스요금, 전기요금, 대학등록금, 상품권(기프트카드), LH한국토지공사 임대료 ,단,장기카드대출이자 등, 연회비, 취소금액, 자동차구매, 후불교통요금 *제세공과금 : 국세, 지방세, 4대보험료(건강,연금,고용,산재), 과태료 등","스타벅스(사이렌오더 포함) 10% 할인 - 월 2회, 10% 할인 - 커피할인은 현장결제(사이렌오더 포함)만 할인 적용 - 선물하기, 상품권, 선불카드 구입/충전 제외 - 서비스 월간 통합 할인 한도 * 전월 이용실적 40만원 이상 시, 2만원 할인   * 전월 이용실적 80만원 이상 시, 4만원 할인 - 전월 실적 제외 업종 : 해외매출, 제세공과금, 초중고 학교납입금(등록금 및 교육경비), 아파트관리비, 도시가스요금, 전기요금, 대학등록금, 상품권(기프트카드), LH한국토지공사 임대료 ,단,장기카드대출이자 등, 연회비, 취소금액, 자동차구매, 후불교통요금 *제세공과금 : 국세, 지방세, 4대보험료(건강,연금,고용,산재), 과태료 등",,,,,"무신사, 에이블리, 지그재그, 마켓컬리, SSG, 쿠팡, G마켓, 옥션, 11번가 10% 할인 - 결제 금액 1만원 이상 (월 할인한도 최대 1만 5천원)",,,,,,
121,2718,모바일엔디지로카,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2718/card_img/35577/2728card.png,https://card-gorilla.com/card/detail/2718,,,,,,,,,,"SKT, KT, LG U+ 및 알뜰폰 월 최대 20,000원 결제일 할인 지난 달 이용실적(1일~말일) 월 할인 한도 비고",,,
122,61,스카이패스 삼성아멕스카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/61/card_img/28053/61card.png,https://card-gorilla.com/card/detail/61,,,,"S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 - 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다 S-OIL 주유소 주유 시 리터당 40 보너스포인트 적립 - 일 2회, 회당 주유금액 10만원, 월 40만원까지 적용 - S-OIL 이용금액을 제외한 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공  유의사항 - 경유, 등유는 휘발유가 기준으로 환산 적립되며, 일부 주유소 및 LPG충전소는 제외됩니다  - S-OIL 본사 지정 주유소에 한하며, S-OIL 홈페이지에서 확인 가능합니다  - 보너스포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다  - 적립액은 S-OIL 본사에서 고시하는 휘발유가 기준이며(매주 변경), 각 주유소별 유가 차이 및 유류에 따라 적립금액 차이가 발생할 수 있습니다",,,,,,,,,
123,764,카카오페이 신용카드,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/764/card_img/28068/764card.png,https://card-gorilla.com/card/detail/764,,,,,,,,,,"이동통신요금 카카오페이포인트 3,000P 적립 - 이동통신요금 건별 50,000원 이상 자동납부 시 카카오페이포인트 3,000P 적립",,,
124,2396,Diners Club POINT,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2396/card_img/26137/2396card.png,https://card-gorilla.com/card/detail/2396,,,,,,,,,,,,,K리무진 버스 무료 이용 - 연 4회 제공(월 횟수 제한 없음) 
125,542,갤러리아 우리카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/542/card_img/21246/542card.png,https://card-gorilla.com/card/detail/542,,"커피(스타벅스, 폴바셋, 빈스앤베리스) 1천원 청구할인 - 스타벅스,폴바셋,빈스앤베리스 - 매출 건당 1천원까지, 통합 월 5천원까지 할인 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인   * 커피브랜드의 상품권, 선불카드 구입/충전(앱 결제 포함)등의 이용금액은 할인 제외   * 백화점/대형할인점 내 매장, 미군부대 매장 제외",,"4대 주유소 주말 주유시 리터당 60원 청구할인 - SK주유소, GS칼텍스, S-OIL, 현대오일뱅크 대상 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인 - GS칼텍스 휘발유 공시가 기준 - 주유 매출건당 10만원, 통합 월 30만원 한도, LPG는 할인 제외   * 할인금액 산정방법 = 주유 이용금액 X (리터당 할인금액 ÷ GS칼텍스 휘발유 공시가)     (경유, 등유 등 기타 유종은 GS 휘발유 공시가로 환산 적용)","CGV, 롯데시네마 12,000원 이상 결제시 5,000원 청구할인 - 통합 월 1회, 연 4회 예매 대행 사이트를 통한 결제 시 할인 제외 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인  대림미술관 20% 청구할인 - 매출 건당 2천원까지, 월 1회, 연 2회 할인 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인",,갤러리아 백화점 / Mall 5% 현장(즉시)할인 할인조건 할인 횟수 할인율,,,,,,
126,693,신한카드 MY CAR,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/693/card_img/22167/693card.png,https://card-gorilla.com/card/detail/693,,,,"전국 모든 주유소 이용금액 리터당 80원 결제일 할인 전국 모든 충전소 이용금액 리터당 40원 결제일 할인  - 주유/충전 서비스는 월 최대 15만원 이용금액까지 할인 가능합니다  - 할인금액은 SK에너지가 통보한 휘발유/LPG 리터당 고시가 기준이며, 경유와 등유는 휘발유가 기준으로 환산하여 할인 적용됩니다",,,,,,,"전기차 충전요금 30% 결제일 할인 - 급속/완속 충전 요금은 환경부, 한국전기차 충전서비스, 한국전력, 포스코ICT 충전기에 한함.",,
127,14,신한카드 YOLO ⓘ,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/14/card_img/20096/14card.png,https://card-gorilla.com/card/detail/14,"GS25, 세븐일레븐, CU - 이용금액 기준 월 합산 5만원까지 할인","분기별 Bonus 모바일 쿠폰-분기마다 보너스 리워드 - 신한카드 YOLOⓘ카드로 분기별 일시불+할부 이용금액 250만원 이상인 고객에 대하여 분기 익월 말에 스타벅스 모바일 쿠폰을 일괄 발송해드립니다  (최대 년 4회) - 분기별 기준은, 매년 1분기 :1~3월 / 2분기 : 4~6월 / 3분기 : 7~9월 / 4분기 : 10~12월 입니다    * 예) 1월 발급한 고객의 1분기(1~3월) 누적 이용금액이 250만원 이상일 경우, 4월 말 스타벅스 기프티콘 발송 - 이용금액 기준은 신한카드 YOLOⓘ의 본인/가족카드 합산이며, 신판(일시불 + 할부) 이용금액으로, 할인전 거래금액 기준으로 포함됩니다",,,"영화관  - CGV, 롯데시네마  - 이용금액 기준 월 합산 5만원까지 할인 - CGV, 롯데시네마 사이트/앱 직접 접속 이용 또는 현장 결제시에 한하여 할인이 적용됩니다",,,,,,,,
